# 역할 판정 표 — `uv run histgraph roles --table` 이 읽는다 (`roles` 모듈 머리글).
#
wd:Q12616920	wd:Q624181	가담	이방원 편에 서서 난에 가담해 정사공신에 올랐다 (인포박스 지휘관2·민족문화대백과)
wd:Q12616934	wd:Q624181	가담	이방원 편에 서서 난에 가담해 정사공신에 올랐다 (인포박스 지휘관2·민족문화대백과)
wd:Q14304	wd:Q624181	주도	1398년 사병을 동원해 난을 일으키고 정도전·방석 등을 제거했다 (국편·민족문화대백과)
wd:Q16163854	wd:Q624181	피해	1398년 이방원 측에 살해되었다 — 인포박스가 이름 뒤에 †(작전 중 사망)를 적었다
wd:Q16176319	wd:Q624181	가담	이방원 편에 서서 난에 가담해 정사공신에 올랐다 (인포박스 지휘관2·민족문화대백과)
wd:Q16182338	wd:Q624181	피해	1398년 이방원 측에 살해되었다 — 인포박스가 이름 뒤에 †(작전 중 사망)를 적었다
wd:Q16184008	wd:Q624181	가담	이방원 편에 서서 난에 가담해 정사공신에 올랐다 (인포박스 지휘관2·민족문화대백과)
wd:Q469396	wd:Q624181	피해	1398년 이방원 측에 살해되었다 — 인포박스가 이름 뒤에 †(작전 중 사망)를 적었다
wd:Q484608	wd:Q624181	가담	이방원 편에 서서 난에 가담해 정사공신에 올랐다 (인포박스 지휘관2·민족문화대백과)
wd:Q485556	wd:Q624181	언급	난의 결과로 왕위에 올랐을 뿐 난을 일으키지도 당하지도 않았다 (민족문화대백과)
wd:Q488670	wd:Q624181	가담	이방원 편에 서서 난에 가담해 정사공신에 올랐다 (인포박스 지휘관2·민족문화대백과)
wd:Q488700	wd:Q624181	가담	이방원 편에 서서 난에 가담해 정사공신에 올랐다 (인포박스 지휘관2·민족문화대백과)
wd:Q496753	wd:Q624181	가담	이방원 편에 서서 난에 가담해 정사공신에 올랐다 (인포박스 지휘관2·민족문화대백과)
wd:Q624976	wd:Q624181	가담	이방원 편에 서서 난에 가담해 정사공신에 올랐다 (인포박스 지휘관2·민족문화대백과)
wd:Q626461	wd:Q624181	피해	1398년 이방원 측에 살해되었다 — 인포박스가 이름 뒤에 †(작전 중 사망)를 적었다
wd:Q6853912	wd:Q624181	가담	이방원 편에 서서 난에 가담해 정사공신에 올랐다 (인포박스 지휘관2·민족문화대백과)
wd:Q8512766	wd:Q624181	가담	이방원 편에 서서 난에 가담해 정사공신에 올랐다 (인포박스 지휘관2·민족문화대백과)
wd:Q11266132	wd:Q624222	대항	이방원 편에서 방간의 군사를 막아 좌명공신에 올랐다 (인포박스 지휘관2·민족문화대백과)
wd:Q12594723	wd:Q624222	대항	이방원 편에서 방간의 군사를 막아 좌명공신에 올랐다 (인포박스 지휘관2·민족문화대백과)
wd:Q12596201	wd:Q624222	대항	이방원 편에서 방간의 군사를 막아 좌명공신에 올랐다 (인포박스 지휘관2·민족문화대백과)
wd:Q12596202	wd:Q624222	대항	이방원 편에서 방간의 군사를 막아 좌명공신에 올랐다 (인포박스 지휘관2·민족문화대백과)
wd:Q12616920	wd:Q624222	대항	이방원 편에서 방간의 군사를 막아 좌명공신에 올랐다 (인포박스 지휘관2·민족문화대백과)
wd:Q12616934	wd:Q624222	대항	이방원 편에서 방간의 군사를 막아 좌명공신에 올랐다 (인포박스 지휘관2·민족문화대백과)
wd:Q14304	wd:Q624222	대항	이방원 편에서 방간의 군사를 막아 좌명공신에 올랐다 (인포박스 지휘관2·민족문화대백과)
wd:Q16176319	wd:Q624222	주도	1400년 이방원에 맞서 거병했다가 패해 유배·처형되었다 (민족문화대백과)
wd:Q484608	wd:Q624222	대항	이방원 편에서 방간의 군사를 막아 좌명공신에 올랐다 (인포박스 지휘관2·민족문화대백과)
wd:Q485556	wd:Q624222	언급	난의 결과로 세자를 정했을 뿐 난을 일으키지도 당하지도 않았다 (민족문화대백과)
wd:Q488700	wd:Q624222	주도	1400년 이방원에 맞서 거병했다가 패해 유배·처형되었다 (민족문화대백과)
wd:Q496753	wd:Q624222	대항	이방원 편에서 방간의 군사를 막아 좌명공신에 올랐다 (인포박스 지휘관2·민족문화대백과)
wd:Q6853912	wd:Q624222	대항	이방원 편에서 방간의 군사를 막아 좌명공신에 올랐다 (인포박스 지휘관2·민족문화대백과)
wd:Q115596982	nikh:kc_i302410	피해	탄핵·연루되어 유배되거나 자진했다 (국편)
wd:Q12596201	nikh:kc_i302410	피해	탄핵·연루되어 유배되거나 자진했다 (국편)
wd:Q12596202	nikh:kc_i302410	피해	탄핵·연루되어 유배되거나 자진했다 (국편)
wd:Q12596206	nikh:kc_i302410	피해	탄핵·연루되어 유배되거나 자진했다 (국편)
wd:Q12596272	nikh:kc_i302410	언급	사건 서술에 이름이 나올 뿐 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q12624895	nikh:kc_i302410	언급	사건 서술에 이름이 나올 뿐 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q14304	nikh:kc_i302410	주도	외척 민씨 가문을 배척하며 옥사를 일으켰다 (국편)
wd:Q16262437	nikh:kc_i302410	피해	탄핵·연루되어 유배되거나 자진했다 (국편)
wd:Q496753	nikh:kc_i302410	언급	사건 서술에 이름이 나올 뿐 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q6673667	nikh:kc_i302410	피해	탄핵·연루되어 유배되거나 자진했다 (국편)
wd:Q6853912	nikh:kc_i302410	언급	사건 서술에 이름이 나올 뿐 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q7125393	nikh:kc_i302410	언급	사건 서술에 이름이 나올 뿐 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q81226612	nikh:kc_i302410	언급	사건 서술에 이름이 나올 뿐 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q14304	nikh:kc_i300440	주도	상왕으로서 옥사를 일으켜 병권을 되찾았다 (국편)
wd:Q16181600	nikh:kc_i300440	가담	옥사 중 폐비를 청했다 (국편)
wd:Q37682	nikh:kc_i300440	언급	사건 서술에 이름이 나올 뿐 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q484608	nikh:kc_i300440	언급	사건 서술에 이름이 나올 뿐 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q486251	nikh:kc_i300440	언급	사건 서술에 이름이 나올 뿐 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q7517270	nikh:kc_i300440	피해	주모자로 지목되어 사사되었다 (국편)
wd:Q334308	wd:Q12612839	대항	1453년 반란을 토벌했다 (위키백과)
wd:Q625335	wd:Q12612839	주도	1453년 함길도 종성에서 난을 일으켰다 (위키백과)
nikh:kc_n302800	wd:Q623850	피해	정변에서 살해·사사되거나 지위를 잃었다 (국편)
nikh:kc_n303400	wd:Q623850	피해	정변에서 살해·사사되거나 지위를 잃었다 (국편)
nikh:kc_n303900	wd:Q623850	언급	사건 서술에 이름이 나올 뿐 정변 당시 무엇을 했는지는 서술되지 않았다 (국편)
nikh:kc_n305400	wd:Q623850	언급	사건 서술에 이름이 나올 뿐 정변 당시 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q11287139	wd:Q623850	가담	수양대군 편에서 정변에 가담해 정난공신에 올랐다 (국편)
wd:Q12584865	wd:Q623850	가담	수양대군 편에서 정변에 가담해 정난공신에 올랐다 (국편)
wd:Q12586615	wd:Q623850	언급	사건 서술에 이름이 나올 뿐 정변 당시 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q12597179	wd:Q623850	가담	수양대군 편에서 정변에 가담해 정난공신에 올랐다 (국편)
wd:Q12601921	wd:Q623850	언급	사건 서술에 이름이 나올 뿐 정변 당시 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q12610935	wd:Q623850	가담	수양대군 편에서 정변에 가담해 정난공신에 올랐다 (국편)
wd:Q12611343	wd:Q623850	언급	사건 서술에 이름이 나올 뿐 정변 당시 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q12615680	wd:Q623850	피해	정변에서 살해·사사되거나 지위를 잃었다 (국편)
wd:Q12616650	wd:Q623850	언급	사건 서술에 이름이 나올 뿐 정변 당시 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q12625829	wd:Q623850	피해	정변에서 살해·사사되거나 지위를 잃었다 (국편)
wd:Q16166557	wd:Q623850	언급	사건 서술에 이름이 나올 뿐 정변 당시 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q16171967	wd:Q623850	피해	정변에서 살해·사사되거나 지위를 잃었다 (국편)
wd:Q16181289	wd:Q623850	피해	정변에서 살해·사사되거나 지위를 잃었다 (국편)
wd:Q16978905	wd:Q623850	피해	정변에서 살해·사사되거나 지위를 잃었다 (국편)
wd:Q334308	wd:Q623850	주도	1453년 정변을 일으켜 김종서·황보인 등을 죽이고 실권을 잡았다 (국편)
wd:Q470122	wd:Q623850	가담	수양대군 편에서 정변에 가담해 정난공신에 올랐다 (국편)
wd:Q483026	wd:Q623850	가담	수양대군 편에서 정변에 가담해 정난공신에 올랐다 (국편)
wd:Q484792	wd:Q623850	가담	수양대군 편에서 정변에 가담해 정난공신에 올랐다 (국편)
wd:Q484795	wd:Q623850	가담	수양대군 편에서 정변에 가담해 정난공신에 올랐다 (국편)
wd:Q486298	wd:Q623850	주도	1453년 정변을 일으켜 김종서·황보인 등을 죽이고 실권을 잡았다 (국편)
wd:Q488374	wd:Q623850	언급	사건 서술에 이름이 나올 뿐 정변 당시 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q492979	wd:Q623850	언급	사건 서술에 이름이 나올 뿐 정변 당시 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q494175	wd:Q623850	가담	수양대군 편에서 정변에 가담해 정난공신에 올랐다 (국편)
wd:Q496550	wd:Q623850	언급	사건 서술에 이름이 나올 뿐 정변 당시 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q5636450	wd:Q623850	언급	사건 서술에 이름이 나올 뿐 정변 당시 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q624197	wd:Q623850	피해	정변에서 살해·사사되거나 지위를 잃었다 (국편)
wd:Q625335	wd:Q623850	피해	정변에서 살해·사사되거나 지위를 잃었다 (국편)
wd:Q626748	wd:Q623850	가담	수양대군 편에서 정변에 가담해 정난공신에 올랐다 (국편)
wd:Q6408890	wd:Q623850	언급	사건 서술에 이름이 나올 뿐 정변 당시 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q65249566	wd:Q623850	가담	수양대군 편에서 정변에 가담해 정난공신에 올랐다 (국편)
wd:Q7125373	wd:Q623850	언급	사건 서술에 이름이 나올 뿐 정변 당시 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q7451580	wd:Q623850	언급	사건 서술에 이름이 나올 뿐 정변 당시 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q8053448	wd:Q623850	언급	사건 서술에 이름이 나올 뿐 정변 당시 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q8059913	wd:Q623850	언급	사건 서술에 이름이 나올 뿐 정변 당시 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q8059964	wd:Q623850	언급	사건 서술에 이름이 나올 뿐 정변 당시 무엇을 했는지는 서술되지 않았다 (국편)
ex:person:김교	wd:Q11266243	대항	관군으로 반란 진압에 나섰다 (국편·민족문화대백과)
ex:person:허유례	wd:Q11266243	대항	관군으로 반란 진압에 나섰다 (국편·민족문화대백과)
wd:Q12582956	wd:Q11266243	대항	관군으로 반란 진압에 나섰다 (국편·민족문화대백과)
wd:Q12585558	wd:Q11266243	대항	관군으로 반란 진압에 나섰다 (국편·민족문화대백과)
wd:Q12597178	wd:Q11266243	대항	관군으로 반란 진압에 나섰다 (국편·민족문화대백과)
wd:Q12604259	wd:Q11266243	피해	반란군에 죽거나 잡히거나, 거짓 보고로 구금되었다 (국편)
wd:Q12610410	wd:Q11266243	피해	반란군에 죽거나 잡히거나, 거짓 보고로 구금되었다 (국편)
wd:Q12616721	wd:Q11266243	대항	관군으로 반란 진압에 나섰다 (국편·민족문화대백과)
wd:Q16174102	wd:Q11266243	대항	관군으로 반란 진압에 나섰다 (국편·민족문화대백과)
wd:Q18815842	wd:Q11266243	대항	관군으로 반란 진압에 나섰다 (국편·민족문화대백과)
wd:Q334308	wd:Q11266243	대항	관군으로 반란 진압에 나섰다 (국편·민족문화대백과)
wd:Q470122	wd:Q11266243	피해	반란군에 죽거나 잡히거나, 거짓 보고로 구금되었다 (국편)
wd:Q486298	wd:Q11266243	피해	반란군에 죽거나 잡히거나, 거짓 보고로 구금되었다 (국편)
wd:Q497178	wd:Q11266243	대항	관군으로 반란 진압에 나섰다 (국편·민족문화대백과)
wd:Q625472	wd:Q11266243	대항	관군으로 반란 진압에 나섰다 (국편·민족문화대백과)
wd:Q6515066	wd:Q11266243	주도	1467년 함길도에서 반란을 일으켰다 (국편)
wd:Q709174	wd:Q11266243	언급	그의 5대조 안민이 이시애의 난에 순절했다는 서술로 이름이 나온다 — 1573년생 본인은 난에 없다 (위키백과)
wd:Q110118252	wd:Q624309	피해	사화로 처형·유배·파직되었다 (국편)
wd:Q11074080	wd:Q624309	언급	사건 서술에 이름이 나올 뿐 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q12586052	wd:Q624309	피해	사화로 처형·유배·파직되었다 (국편)
wd:Q12590382	wd:Q624309	가담	사초 보고에 참여해 사화에 가담했다 (국편)
wd:Q12611051	wd:Q624309	주도	1498년 사초를 문제 삼아 사화를 일으켰다 (국편)
wd:Q12616209	wd:Q624309	피해	사화로 처형·유배·파직되었다 (국편)
wd:Q12624916	wd:Q624309	피해	사화로 처형·유배·파직되었다 (국편)
wd:Q16173005	wd:Q624309	가담	사초 보고에 참여해 사화에 가담했다 (국편)
wd:Q16173229	wd:Q624309	가담	사초 보고에 참여해 사화에 가담했다 (국편)
wd:Q16176805	wd:Q624309	피해	사화로 처형·유배·파직되었다 (국편)
wd:Q16178121	wd:Q624309	피해	사화로 처형·유배·파직되었다 (국편)
wd:Q16262494	wd:Q624309	피해	사화로 처형·유배·파직되었다 (국편)
wd:Q17278295	wd:Q624309	피해	사화로 처형·유배·파직되었다 (국편)
wd:Q17349316	wd:Q624309	피해	사화로 처형·유배·파직되었다 (국편)
wd:Q21060644	wd:Q624309	피해	사화로 처형·유배·파직되었다 (국편)
wd:Q22974448	wd:Q624309	피해	사화로 처형·유배·파직되었다 (국편)
wd:Q470084	wd:Q624309	주도	1498년 사초를 문제 삼아 사화를 일으켰다 (국편)
wd:Q49249211	wd:Q624309	언급	사건 서술에 이름이 나올 뿐 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q497178	wd:Q624309	주도	1498년 사초를 문제 삼아 사화를 일으켰다 (국편)
wd:Q6681013	wd:Q624309	피해	사화로 처형·유배·파직되었다 (국편)
wd:Q6685004	wd:Q624309	피해	사화로 처형·유배·파직되었다 (국편)
wd:Q705838	wd:Q624309	피해	사화로 처형·유배·파직되었다 (국편)
ex:person:김제신	wd:Q8018293	피해	사화로 처형·사사·유배·부관참시되었다 (국편·위키백과)
ex:person:정주신	wd:Q8018293	피해	사화로 처형·사사·유배·부관참시되었다 (국편·위키백과)
ex:person:한기	wd:Q8018293	피해	사화로 처형·사사·유배·부관참시되었다 (국편·위키백과)
nikh:kc_n305400	wd:Q8018293	언급	사건 서술에 이름이 나올 뿐 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q107109685	wd:Q8018293	삭제	동명이인 — 1504년 사화에 20세기 인물이나 1515년생이 걸렸다. 김종직은 1492년에 죽었다
wd:Q110118252	wd:Q8018293	피해	사화로 처형·사사·유배·부관참시되었다 (국편·위키백과)
wd:Q12602114	wd:Q8018293	피해	사화로 처형·사사·유배·부관참시되었다 (국편·위키백과)
wd:Q12611049	wd:Q8018293	피해	사화로 처형·사사·유배·부관참시되었다 (국편·위키백과)
wd:Q12617078	wd:Q8018293	피해	사화로 처형·사사·유배·부관참시되었다 (국편·위키백과)
wd:Q16167729	wd:Q8018293	피해	사화로 처형·사사·유배·부관참시되었다 (국편·위키백과)
wd:Q16173005	wd:Q8018293	피해	사화로 처형·사사·유배·부관참시되었다 (국편·위키백과)
wd:Q16261930	wd:Q8018293	피해	사화로 처형·사사·유배·부관참시되었다 (국편·위키백과)
wd:Q16262482	wd:Q8018293	삭제	동명이인 — 1504년 사화에 20세기 인물이나 1515년생이 걸렸다. 김종직은 1492년에 죽었다
wd:Q21710334	wd:Q8018293	삭제	동명이인 — 1504년 사화에 20세기 인물이나 1515년생이 걸렸다. 김종직은 1492년에 죽었다
wd:Q22973860	wd:Q8018293	언급	사건 서술에 이름이 나올 뿐 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q470084	wd:Q8018293	주도	1504년 폐비 윤씨의 일을 보복해 사화를 일으켰다 (국편)
wd:Q486278	wd:Q8018293	언급	무오사화로 부관참시된 뒤의 일이라 행동은 없다. 갑자사화에서 그의 문인들이 다시 화를 입었다 (국편)
wd:Q49249211	wd:Q8018293	피해	사화로 처형·사사·유배·부관참시되었다 (국편·위키백과)
wd:Q4924945	wd:Q8018293	피해	사화로 처형·사사·유배·부관참시되었다 (국편·위키백과)
wd:Q496955	wd:Q8018293	피해	사화로 처형·사사·유배·부관참시되었다 (국편·위키백과)
wd:Q497178	wd:Q8018293	언급	사건 서술에 이름이 나올 뿐 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q498626	wd:Q8018293	피해	사화로 처형·사사·유배·부관참시되었다 (국편·위키백과)
wd:Q624060	wd:Q8018293	피해	사화로 처형·사사·유배·부관참시되었다 (국편·위키백과)
wd:Q6681013	wd:Q8018293	피해	사화로 처형·사사·유배·부관참시되었다 (국편·위키백과)
wd:Q6685004	wd:Q8018293	피해	사화로 처형·사사·유배·부관참시되었다 (국편·위키백과)
wd:Q705838	wd:Q8018293	피해	사화로 처형·사사·유배·부관참시되었다 (국편·위키백과)
wd:Q11074080	wd:Q626301	피해	반정으로 폐위되거나 살해되었다 (국편)
wd:Q12587837	wd:Q626301	가담	반정에 가담해 정국공신에 올랐다 (국편)
wd:Q17278295	wd:Q626301	가담	반정에 가담해 정국공신에 올랐다 (국편)
wd:Q21576967	wd:Q626301	삭제	동명이인이거나(1956년생 박영문·1515년생 이파) 반정과 무관한 인물(조광조)이 걸렸다
wd:Q21710334	wd:Q626301	삭제	동명이인이거나(1956년생 박영문·1515년생 이파) 반정과 무관한 인물(조광조)이 걸렸다
wd:Q338403	wd:Q626301	가담	반정에 가담해 정국공신에 올랐다 (국편)
wd:Q470084	wd:Q626301	피해	반정으로 폐위되거나 살해되었다 (국편)
wd:Q483008	wd:Q626301	언급	반정으로 왕위에 올랐거나 공신으로 책록되었을 뿐 반정 당시 행동은 서술되지 않았다 (국편)
wd:Q485278	wd:Q626301	주도	1506년 반정을 계획하고 이끌었다 (국편·민족문화대백과)
wd:Q485471	wd:Q626301	주도	1506년 반정을 계획하고 이끌었다 (국편·민족문화대백과)
wd:Q486283	wd:Q626301	삭제	동명이인이거나(1956년생 박영문·1515년생 이파) 반정과 무관한 인물(조광조)이 걸렸다
wd:Q489646	wd:Q626301	가담	반정에 가담해 정국공신에 올랐다 (국편)
wd:Q497108	wd:Q626301	피해	반정으로 폐위되거나 살해되었다 (국편)
wd:Q497178	wd:Q626301	가담	반정에 가담해 정국공신에 올랐다 (국편)
wd:Q626149	wd:Q626301	가담	반정에 가담해 정국공신에 올랐다 (국편)
wd:Q6648114	wd:Q626301	언급	반정으로 왕위에 올랐거나 공신으로 책록되었을 뿐 반정 당시 행동은 서술되지 않았다 (국편)
wd:Q702588	wd:Q626301	피해	반정으로 폐위되거나 살해되었다 (국편)
wd:Q7237869	wd:Q626301	피해	반정으로 폐위되거나 살해되었다 (국편)
wd:Q7451572	wd:Q626301	주도	1506년 반정을 계획하고 이끌었다 (국편·민족문화대백과)
wd:Q12587941	wd:Q486388	피해	사화로 사사·유배·파직되었다 (국편)
wd:Q12596689	wd:Q486388	언급	사건 서술에 이름이 나올 뿐 사화 당시 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q12596782	wd:Q486388	피해	사화로 사사·유배·파직되었다 (국편)
wd:Q12602029	wd:Q486388	언급	사건 서술에 이름이 나올 뿐 사화 당시 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q12609951	wd:Q486388	피해	사화로 사사·유배·파직되었다 (국편)
wd:Q12625437	wd:Q486388	피해	사화로 사사·유배·파직되었다 (국편)
wd:Q16168870	wd:Q486388	피해	사화로 사사·유배·파직되었다 (국편)
wd:Q16173169	wd:Q486388	삭제	동명이인 — 고려 문신 한충(~1129)과 배우 박훈(1981년생)이 걸렸다
wd:Q16175008	wd:Q486388	대항	조광조 등을 두둔하다 파직되었다 (국편)
wd:Q16178350	wd:Q486388	언급	사건 서술에 이름이 나올 뿐 사화 당시 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q16181085	wd:Q486388	피해	사화로 사사·유배·파직되었다 (국편)
wd:Q21577001	wd:Q486388	언급	사건 서술에 이름이 나올 뿐 사화 당시 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q24000700	wd:Q486388	삭제	동명이인 — 고려 문신 한충(~1129)과 배우 박훈(1981년생)이 걸렸다
wd:Q24855654	wd:Q486388	피해	사화로 사사·유배·파직되었다 (국편)
wd:Q483008	wd:Q486388	주도	1519년 조광조 일파를 몰아내는 사화를 일으켰다 (국편)
wd:Q483509	wd:Q486388	언급	사건 서술에 이름이 나올 뿐 사화 당시 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q484806	wd:Q486388	피해	사화로 사사·유배·파직되었다 (국편)
wd:Q485534	wd:Q486388	주도	1519년 조광조 일파를 몰아내는 사화를 일으켰다 (국편)
wd:Q486283	wd:Q486388	피해	사화로 사사·유배·파직되었다 (국편)
wd:Q486291	wd:Q486388	언급	사건 서술에 이름이 나올 뿐 사화 당시 무엇을 했는지는 서술되지 않았다 (국편)
wd:Q496955	wd:Q486388	주도	1519년 조광조 일파를 몰아내는 사화를 일으켰다 (국편)
wd:Q498626	wd:Q486388	주도	1519년 조광조 일파를 몰아내는 사화를 일으켰다 (국편)
